-4.020251631736755371e-01,8.952773213386535645e-01,6.452306509017944336e-01,8.549755215644836426e-01,-3.294083774089813232e-01,-4.339782893657684326e-02,4.742739498615264893e-01,-2.943091690540313721e-01
-9.750999510288238525e-02,4.885731041431427002e-01,3.889248073101043701e-01,1.995886802673339844e+00,-3.070847988128662109e-01,4.328406974673271179e-02,-5.557008832693099976e-02,3.218633532524108887e-01
5.792800709605216980e-02,2.719995081424713135e-01,-6.659589409828186035e-01,3.956497609615325928e-01,6.883154511451721191e-01,5.789999961853027344e-01,5.242000818252563477e-01,4.663080573081970215e-01
1.564904488623142242e-02,-2.670922875404357910e-01,-9.279096871614456177e-02,2.563580572605133057e-01,9.500800371170043945e-01,9.416303634643554688e-01,5.464181303977966309e-01,8.787210583686828613e-01
-2.910382300615310669e-02,-4.216451644897460938e-01,1.620316952466964722e-01,-3.470270931720733643e-01,-5.212070420384407043e-02,3.095021098852157593e-02,1.397090852260589600e-01,-1.559313386678695679e-01
-1.361284255981445312e-01,9.057750105857849121e-01,-1.260487437248229980e+00,-3.634987473487854004e-01,-1.133698001503944397e-01,2.392286062240600586e-01,-2.678610384464263916e-01,-2.121117711067199707e-01
-1.034125328063964844e+00,3.714749813079833984e-01,8.473663330078125000e-01,-1.296263337135314941e-01,-8.135812729597091675e-02,1.560679674148559570e-01,3.336952030658721924e-01,3.803333640098571777e-01
-3.042075037956237793e-01,-1.016468524932861328e+00,-3.150083422660827637e-01,-5.148395895957946777e-01,-2.687733173370361328e-01,1.936428844928741455e-01,2.448083609342575073e-01,3.719746470451354980e-01
7.602599263191223145e-02,-6.010927557945251465e-01,-2.451021820306777954e-01,-1.416787058115005493e-01,2.036516517400741577e-01,5.529627799987792969e-01,-9.022372961044311523e-02,5.125494599342346191e-01
-3.394252359867095947e-01,-4.502636492252349854e-01,-2.227220386266708374e-01,-4.009860157966613770e-01,1.857714354991912842e-01,-2.178690433502197266e-01,-2.359419018030166626e-01,-1.642857193946838379e-01
1.127746403217315674e-01,-9.210252761840820312e-01,2.186800390481948853e-01,-7.673282623291015625e-01,-1.155402064323425293e-01,1.241197288036346436e-01,-2.484655976295471191e-01,2.255011945962905884e-01
-4.344619065523147583e-02,3.250573277473449707e-01,3.106430172920227051e-01,2.297615259885787964e-01,1.272895038127899170e-01,3.649057745933532715e-01,-3.552267551422119141e-01,-3.144449293613433838e-01
1.499767750501632690e-01,3.659294247627258301e-01,-1.380827426910400391e-01,4.345359206199645996e-01,-8.344328962266445160e-03,6.156756356358528137e-02,2.608057856559753418e-01,-8.760657906532287598e-02
1.411487311124801636e-01,8.165128529071807861e-02,-9.778676554560661316e-03,-9.746406227350234985e-02,-1.007467880845069885e-01,-1.410198956727981567e-01,4.749290943145751953e-01,-2.421895600855350494e-02
-1.829137057065963745e-01,1.293743997812271118e-01,-2.158404439687728882e-01,2.535128593444824219e-01,4.635648429393768311e-01,-2.726433873176574707e-01,2.684412989765405655e-03,4.298633337020874023e-01
