-9.641463309526443481e-02
-7.301657646894454956e-02
-1.795352101325988770e-01
1.405450701713562012e-01
-9.727943688631057739e-02
-1.472066491842269897e-01
-3.977024555206298828e-01
-1.919577121734619141e-01
-1.584658026695251465e-01
1.515745669603347778e-01
-3.700541555881500244e-01
-5.181271955370903015e-02
-1.493337452411651611e-01
-3.005558252334594727e-01
-1.372561305761337280e-01
-1.404484808444976807e-01
-9.687539190053939819e-02
-4.809664562344551086e-02
-1.642833054065704346e-01
-1.124155744910240173e-01
-8.780655264854431152e-02
-1.301520317792892456e-01
-1.502743363380432129e-01
-5.087218806147575378e-02
-1.758215725421905518e-01
-9.618478268384933472e-02
-1.458470821380615234e-01
-1.152853593230247498e-01
-1.732656210660934448e-01
-1.175900101661682129e-01
